id,Adresse,Annee_construction,Superficie,GES,Electricite_GJ_moyenne_4_ans,Gaz_naturel_GJ_moyenne_4_ans,Mazout_GJ_moyenne_4_ans,Conso_totale_GJ,GES_m2
68,3933 Av. Parc-La Fontaine,1952.0,2259.0,61.545,3149.33424,1193.1,0.0,4342.4342400000005,0.027244355909694557
709,5290 Ch. Côte-Des-Neiges,1982.0,3477.0,0.69,2425.7724399999997,0.0,0.0,2425.7724399999997,0.0001984469370146678
152,5311 Ch. Côte-Saint-Antoine,1931.0,5174.01,235.34,1127.12966,4623.6,0.0,5750.729660000001,0.04548502998641286
121,5354 Av. Gatineau,1908.0,2912.0,60.849999999999994,2129.69834,1185.05,0.0,3314.74834,0.020896291208791207
1033,6400 Av. Monkland,2015.0,5881.01,0.955,3302.6578,0.0,0.0,3302.6578,0.00016238707296875875
57,75 Rue Ontario,1963.0,5028.0,141.065,1027.9406,2769.3999999999996,0.0,3797.3405999999995,0.02805588703261734
2619,7675 Rue Colbert,2010.0,8755.01,0.305,1096.3405,0.0,0.0,1096.3405,3.483719607401933e-05
1062,7800 Boul. Métropolitain E,1989.0,5600.01,0.595,2067.41118,0.0,0.0,2067.41118,0.00010624981026819594
455,8000 Rue Normanville,1958.0,3415.0,80.75,1265.2978,1581.4,0.0,2846.6978,0.02364568081991215
3144,8400 Boul. Lacordaire,1979.0,16554.02,581.895,17054.78656,11352.45,0.0,28407.23656,0.03515128047447085
110,1600 Rue Drucourt,1960.0,7527.01,245.09,5846.4,4802.2,0.0,10648.599999999999,0.032561402203531015
4201,2349 Rue Rouen,1906.0,3025.0,95.57,430.3,1878.8,0.0,2309.1,0.03159338842975207
3330,3175  Rue Remembrance,1961.0,2567.0,49.39,2449.7,963.5,0.0,3413.2,0.019240358395013635
560,3430 Rue Bellechasse,1976.0,18309.02,107.46,15320.6,2062.8,0.0,17383.4,0.005869238222471765
2406,3444 Boul. Saint-Joseph E,1975.0,6523.01,0.41,2423.8,0.0,0.0,2423.8,6.285441843566083e-05
3236,4501 Rue Bannantyne,1984.0,2788.0,22.08,1560.4,429.2,0.0,1989.6000000000001,0.007919655667144906
2464,4880 Av. Horne,1997.0,6302.01,327.51,4118.1,6429.4,0.0,10547.5,0.05196913365735693
154,5485 Ch. Côte-Saint-Paul,1954.0,20608.02,378.26,14169.0,7394.2,0.0,21563.2,0.01835498995051441
747,75 Rue Square-Sir-George-Étienne-Cartier,1958.0,5591.01,105.01,675.3,2063.7,0.0,2739.0,0.018781937431698387
